steamid,communityvisibilitystate,profilestate,personaname,commentpermission,profileurl,avatarfull,personastate,realname,primaryclanid,timecreated,personastateflags,loccountrycode,locstatecode,loccityid,gameextrainfo,gameid,lobbysteamid,gameserverip,gameserversteamid,response
7.656119808067002e+16,3.0,1.0,OfficerOssi,1.0,https://steamcommunity.com/id/officerossi/,https://avatars.steamstatic.com/c21f71d5c13ea6d9fd15366787ed4ab24b8b46e5_full.jpg,0.0,,1.035827914295214e+17,1357395763.0,0.0,DE,06,,,,,,,
7.656119808086947e+16,3.0,1.0,Reki,,https://steamcommunity.com/id/reki3108/,https://avatars.steamstatic.com/65849738506a2a2a13f355b8bfcd611eb3ba1938_full.jpg,0.0,Reki Nakamura,1.035827914343792e+17,1357576254.0,0.0,VN,52,,,,,,,
7.656119808171352e+16,3.0,1.0,shArkY,1.0,https://steamcommunity.com/id/0355975797/,https://avatars.steamstatic.com/8634e3f462f79f98f5dcc35f02a4b3634d1d97e3_full.jpg,0.0,🆅🅰🅻🆅🅴,1.035827914295214e+17,1358548567.0,0.0,AE,03,,,,,,,
7.656119808176338e+16,3.0,1.0,Cyanotic1994,1.0,https://steamcommunity.com/id/cyanotic1994/,https://avatars.steamstatic.com/06a7fd6bed830ea280bfc6b5dd9a283bc81e1015_full.jpg,0.0,Trần Khánh Tùng,1.035827914601113e+17,1358598541.0,0.0,VN,51,,,,,,,
7.65611980818389e+16,3.0,1.0,,,https://steamcommunity.com/profiles/76561198081838889/,https://avatars.steamstatic.com/57a9367a7bc58bd24b8a95c00f64eaef8307b00e_full.jpg,0.0,Tran Dai Nghia,1.0358279143426293e+17,1358656879.0,0.0,VN,13,46480.0,,,,,,
7.656119808184216e+16,3.0,1.0,Count Dripula,1.0,https://steamcommunity.com/id/officialprofileofbubbles/,https://avatars.steamstatic.com/15d018523c423092186218c117f55efb14805b72_full.jpg,0.0,,1.0358279146420082e+17,1358601062.0,0.0,,,,,,,,,
7.656119808242208e+16,3.0,1.0,sMO,1.0,https://steamcommunity.com/profiles/76561198082422078/,https://avatars.steamstatic.com/57aa1cc9d36d8cd4f3e2257ff1ca8e2f964b0bb8_full.jpg,0.0,,1.0358279143496475e+17,1359203740.0,0.0,,,,,,,,,
7.656119808265277e+16,3.0,1.0,QUYN,1.0,https://steamcommunity.com/profiles/76561198082652764/,https://avatars.steamstatic.com/50767cea96889a121066ed45c098873cb258f8f3_full.jpg,0.0,,1.0358279143326931e+17,1359444162.0,0.0,,,,,,,,,
7.656119808278016e+16,3.0,1.0,Jon Snow,1.0,https://steamcommunity.com/id/newblack/,https://avatars.steamstatic.com/83a9fd23fa21b5d0e8e43198f1346085845b1a3f_full.jpg,0.0,,1.0358279143255334e+17,1359554889.0,0.0,US,NY,2690.0,,,,,,
7.65611980827926e+16,3.0,1.0,pony,1.0,https://steamcommunity.com/id/Moc3an/,https://avatars.steamstatic.com/6d6d360c563e2d3c9fbe500a1a035e47a5c8826f_full.jpg,0.0,M,1.035827914295227e+17,1359616549.0,0.0,IT,,,,,,,,
7.656119808280493e+16,3.0,1.0,pach0,1.0,https://steamcommunity.com/id/tap_here_and_fuck_off/,https://avatars.steamstatic.com/75a9ddb66a20a26fe76421c601c8089bcd493453_full.jpg,0.0,,1.0358279142991227e+17,1359651057.0,0.0,SG,,,,,,,,
7.656119808281005e+16,3.0,1.0,ConStriker,1.0,https://steamcommunity.com/id/ConStriker/,https://avatars.steamstatic.com/5ed11e165571aa4f48490655673a99a684098578_full.jpg,0.0,,1.035827914306303e+17,1359573641.0,0.0,DE,,,,,,,,
7.656119808282418e+16,3.0,1.0,BroAgi,1.0,https://steamcommunity.com/id/broagi/,https://avatars.steamstatic.com/5509818f50abadac0a4c2c751c8c187631cabff7_full.jpg,0.0,Th,1.0358279145655995e+17,1359714650.0,0.0,VN,52,,,,,,,
7.656119808345955e+16,3.0,1.0,BeardBlue,1.0,https://steamcommunity.com/profiles/76561198083459553/,https://avatars.steamstatic.com/5a6bfa4f504685a76caa18ae0b9211851633a5d8_full.jpg,3.0,Александр,1.035827914295214e+17,1360347425.0,0.0,RU,41,41092.0,,,,,,
7.656119808441182e+16,3.0,1.0,Jiyeon,,https://steamcommunity.com/id/longvit/,https://avatars.steamstatic.com/ae540d37eef3cfcff194166b7325340a698fe0e0_full.jpg,0.0,Park Ji Yeon,1.035827914365617e+17,1361430292.0,0.0,VN,,,,,,,,
7.656119808456051e+16,3.0,1.0,Neko,,https://steamcommunity.com/id/genie3bii/,https://avatars.steamstatic.com/6889e542266ff1eca9c32d7f405a723a0e19f756_full.jpg,0.0,Nguyễn Thanh Vân,1.0358279146441507e+17,1361515349.0,0.0,JP,,,,,,,,
7.656119808462379e+16,3.0,1.0,Blazer,1.0,https://steamcommunity.com/id/BlazerOnPC/,https://avatars.steamstatic.com/2f3e247798095ae77ed6bd13a1a91fba298f3ef0_full.jpg,0.0,,1.035827914295214e+17,1361618805.0,0.0,MV,,,,,,,,
7.65611980850118e+16,3.0,1.0,SlayerHan,,https://steamcommunity.com/id/P0773R112/,https://avatars.steamstatic.com/5d2541364dbdc0bc1b2d8311b2d2c02780b5252b_full.jpg,0.0,,1.0358279142994672e+17,1362052567.0,0.0,CN,22,10208.0,,,,,,
7.65611980853566e+16,3.0,1.0,kunzxie,1.0,https://steamcommunity.com/id/silencer1052/,https://avatars.steamstatic.com/4c224c5333a0a39bdb45ae75e03ce7257caaa500_full.jpg,0.0,,1.035827914295214e+17,1362273936.0,0.0,VN,52,,,,,,,
7.656119808540787e+16,3.0,1.0,StarK0,1.0,https://steamcommunity.com/profiles/76561198085407869/,https://avatars.steamstatic.com/32d892ad2f87ffe0928ad214589e2801758ed455_full.jpg,0.0,This game needs brain not mouse,1.0358279143925098e+17,1362323312.0,0.0,,,,,,,,,
7.656119808557586e+16,3.0,1.0,GOEGGI,,https://steamcommunity.com/id/goeggi/,https://avatars.steamstatic.com/d679019ea918cc708b528950383db62179f5694e_full.jpg,0.0,,1.035827914295216e+17,1362514424.0,0.0,US,AK,64.0,,,,,,
7.656119808594787e+16,2.0,1.0,,,https://steamcommunity.com/id/xmrdeath/,https://avatars.steamstatic.com/9bfae85358b093b845e7e04226e00ac251b780a0_full.jpg,0.0,,,,,,,,,,,,,
7.656119808676134e+16,3.0,1.0,Cuu Chien Binh,1.0,https://steamcommunity.com/id/vham/,https://avatars.steamstatic.com/509f593cac3f9d000150888d099b834745524fe2_full.jpg,0.0,,1.0358279145838291e+17,1363757385.0,0.0,VN,51,,,,,,,
7.656119808686946e+16,3.0,1.0,ÆR0Z3R0,,https://steamcommunity.com/id/therealaero/,https://avatars.steamstatic.com/8c991a5a4ab383797c9775af0246c74bc8d6cc5b_full.jpg,0.0,Valentin,1.0358279145753949e+17,1363972144.0,0.0,,,,,,,,,
7.656119808692182e+16,3.0,1.0,Canouna,1.0,https://steamcommunity.com/id/Canouna/,https://avatars.steamstatic.com/c320c9fff6efddd74aec7ae272a06c96acfb5db5_full.jpg,0.0,"Saddam ""Hussein"" Bolt",1.0358279146335018e+17,1363945023.0,0.0,FR,,,,,,,,
7.65611980875607e+16,3.0,1.0,olegtulupov1996,1.0,https://steamcommunity.com/id/Olegaaa/,https://avatars.steamstatic.com/32239f73840f1080340b3f77d0393a1046d6ab32_full.jpg,0.0,Олежка ^_^,1.0358279143010709e+17,1364585101.0,0.0,RU,29,40638.0,,,,,,
7.65611980877249e+16,3.0,1.0,BLACK REVENGE,1.0,https://steamcommunity.com/id/awesomecheat/,https://avatars.steamstatic.com/b022713f0d756506894eee2d59c2eab4d1c6f944_full.jpg,0.0,,1.0358279145808893e+17,1364729503.0,0.0,JP,39,26136.0,,,,,,
7.656119808780925e+16,3.0,1.0,demons in my cut,1.0,https://steamcommunity.com/id/vacsystemlol/,https://avatars.steamstatic.com/3ce3e19bbf4b11441aa26f8ba1b62eb7729274f9_full.jpg,0.0,new acc /id/xanaxfuckme    ,1.0358279146124035e+17,1364724231.0,0.0,DE,,,,,,,,
7.656119808792464e+16,3.0,1.0,PrikZz,1.0,https://steamcommunity.com/id/dareindaraus/,https://avatars.steamstatic.com/cc3268cc9a0dd6d168f9631df6944f651d54e8c8_full.jpg,0.0,Pierre,1.035827914309394e+17,1364908280.0,0.0,DE,11,13738.0,,,,,,
7.656119808811074e+16,3.0,1.0,WhySoSerious,,https://steamcommunity.com/profiles/76561198088110733/,https://avatars.steamstatic.com/17a975e252d0b2afcc0c293ccb43b5a2c67dadc5_full.jpg,0.0,[M]èo,1.0358279145505902e+17,1365041953.0,0.0,GB,I7,,,,,,,
7.656119808816798e+16,3.0,1.0,mac,1.0,https://steamcommunity.com/id/Macaroniecheese/,https://avatars.steamstatic.com/1eed8174e5ce540fe1ea874ef43db4881b554896_full.jpg,3.0,,1.0358279143692267e+17,1365122095.0,0.0,US,,,,,,,,
7.65611980884711e+16,3.0,1.0,ʕʔ,1.0,https://steamcommunity.com/id/TylerCOLTD/,https://avatars.steamstatic.com/5b8825b34c5d77b00c3a18897f2f1175fa0e0e57_full.jpg,0.0,,1.0358279146021387e+17,1365391147.0,0.0,,,,,,,,,
7.656119808893434e+16,3.0,1.0,M A D D O G,1.0,https://steamcommunity.com/id/HieuOggy/,https://avatars.steamstatic.com/ebb0b4dda082f50b8e30fe670a199735fab25cf1_full.jpg,0.0,XukA,1.0358279145458933e+17,1365933035.0,0.0,NZ,,,,,,,,
7.656119808905995e+16,3.0,1.0,KKK csmoney,2.0,https://steamcommunity.com/id/KKK1st/,https://avatars.steamstatic.com/990a922164f488a2b86c061941df73cbbcdb6088_full.jpg,0.0,,1.035827914562783e+17,1366005380.0,0.0,,,,,,,,,
7.656119808907422e+16,3.0,1.0,Lapponia,1.0,https://steamcommunity.com/id/Lapponia/,https://avatars.steamstatic.com/9f576108b1fecdc961bb2812da55ebc9fc64d752_full.jpg,0.0,,1.0358279142952843e+17,1366118403.0,0.0,IT,,,,,,,,
7.65611980893864e+16,1.0,1.0,Celesto,1.0,https://steamcommunity.com/id/celesto/,https://avatars.steamstatic.com/518f6dd1b34a7fa9d3f46a662e6e6505ca32bd06_full.jpg,0.0,,,,,,,,,,,,,
7.656119808939507e+16,3.0,1.0,D4VVV,1.0,https://steamcommunity.com/profiles/76561198089395072/,https://avatars.steamstatic.com/3f8d3a350d1cfd5cef69d0a698a621a828a0ac35_full.jpg,0.0,,1.03582791464799e+17,1366541331.0,0.0,FR,,,,,,,,
7.656119808946526e+16,3.0,1.0,SKYZS,1.0,https://steamcommunity.com/id/skyzs/,https://avatars.steamstatic.com/2915876aba75d8bdc2e756cc38870dcf3dbdcc37_full.jpg,0.0,[̲̅ V̲̅A̲̅L̲̅V̲̅ᴱ̲̅ ] Dev & Graphic Designer at:,1.0358279143558445e+17,1366560349.0,0.0,IT,03,25143.0,,,,,,
7.656119808960637e+16,3.0,1.0,֎Tys,,https://steamcommunity.com/id/Swattim/,https://avatars.steamstatic.com/db95985bc0ad62d36ed4e6e10fd9db9e0e7143dd_full.jpg,1.0,Nani Dafug,1.035827914295214e+17,1366800411.0,0.0,VN,51,,,,,,,
7.656119808977088e+16,3.0,1.0,lol the ZPCI Tank,2.0,https://steamcommunity.com/id/HistoryOfTheUniverse/,https://avatars.steamstatic.com/c332ecfacaf35f870495e13a37da7b3792ea6f46_full.jpg,0.0,"“Empires fall, legends live on.” - Umbrella Corporation ☂",1.0358279142960238e+17,1366996150.0,0.0,PL,,,,,,,,
7.65611980901635e+16,3.0,1.0,piuu,,https://steamcommunity.com/id/tungpeoo/,https://avatars.steamstatic.com/6bebabb386cd6179d3b11bfea6ec2edc4096ce3d_full.jpg,1.0,,1.0358279144080914e+17,1367328925.0,0.0,VN,,,Bongo Cat,3419430.0,,,,
7.6561198090557e+16,3.0,1.0,is fucking dogshit,1.0,https://steamcommunity.com/id/Man2k16/,https://avatars.steamstatic.com/01e32179008648cd2f1ddcfa80b14343a8ca62ca_full.jpg,0.0,,1.0358279145772595e+17,1367704810.0,0.0,GB,,,,,,,,
7.656119809062534e+16,3.0,1.0,ZedMonster,1.0,https://steamcommunity.com/id/buitlam/,https://avatars.steamstatic.com/485ec5329952db3920c4e13f3dfc0cc79329aa87_full.jpg,0.0,,1.035827914295214e+17,1367733892.0,0.0,RU,66,,,,,,,
7.656119809068851e+16,3.0,1.0,Aster,1.0,https://steamcommunity.com/id/AsterMayflower/,https://avatars.steamstatic.com/d72c8ef0f183faf564b9407572d51751794acd15_full.jpg,1.0,,1.035827914295214e+17,1367789370.0,0.0,,,,,,,,,
7.656119809069178e+16,3.0,1.0,Fartovii,,https://steamcommunity.com/id/dobriyded/,https://avatars.steamstatic.com/28c86ac757249555d23a08d8b40723b5b1f487f6_full.jpg,0.0,fuck all team games,1.0358279143285362e+17,1367780460.0,0.0,,,,,,,,,
7.65611980914063e+16,3.0,1.0,vac efron,1.0,https://steamcommunity.com/id/654976216879874/,https://avatars.steamstatic.com/4d16c04bba9d740b220630e57a3d3f2483701b3c_full.jpg,0.0,ay lemao plez kill me thanks,1.035827914564942e+17,1368443134.0,0.0,PK,,,,,,,,
7.656119809157248e+16,1.0,1.0,1040am,2.0,https://steamcommunity.com/id/1040am/,https://avatars.steamstatic.com/efb300ba10beb69be4356a8c2ee5ad676b1be734_full.jpg,0.0,,,,,,,,,,,,,
7.656119809205742e+16,3.0,1.0,o,1.0,https://steamcommunity.com/id/kuzzgoodman/,https://avatars.steamstatic.com/6889e542266ff1eca9c32d7f405a723a0e19f756_full.jpg,0.0,,1.0358279145486658e+17,1369044522.0,0.0,FR,B8,16208.0,,,,,,
7.656119809206947e+16,3.0,1.0,ntb,,https://steamcommunity.com/profiles/76561198092069470/,https://avatars.steamstatic.com/e1a77c181d3b992b6c03d52f77c2ba2429196e3d_full.jpg,0.0,Nguyễn Tiến Bình,1.0358279145510994e+17,1369083035.0,0.0,VN,64,,,,,,,
7.656119809210715e+16,1.0,1.0,Kuusa,,https://steamcommunity.com/profiles/76561198092107151/,https://avatars.steamstatic.com/e4c5e2ab869df41657cb2108f0d01723d0ba7ba7_full.jpg,0.0,,,,,,,,,,,,,
7.65611980921891e+16,3.0,1.0,BobbyDVN,1.0,https://steamcommunity.com/profiles/76561198092189101/,https://avatars.steamstatic.com/36d7ad62fa17174e207ed39aea698a48a387c47e_full.jpg,0.0,,1.0358279145510994e+17,1369200783.0,0.0,VN,29,,,,,,,
7.656119809257765e+16,3.0,1.0,ΞNORM1S,1.0,https://steamcommunity.com/id/Enorm1s/,https://avatars.steamstatic.com/61d3542ef9be9d5316730c2b7c8735211b60f57f_full.jpg,0.0,Илья | ℐ𝓁𝓎𝒶,1.0358279142979643e+17,1369665518.0,0.0,UA,,,,,,,,
7.656119809318938e+16,3.0,1.0,BangBangBang,,https://steamcommunity.com/id/edgeelza/,https://avatars.steamstatic.com/6c13cafb70f9e3da518e0caebc6b9bc789090a68_full.jpg,0.0,Edge,1.035827914331595e+17,1370095615.0,0.0,,,,,,,,,
7.656119809323402e+16,3.0,1.0,الطعام المعلب,2.0,https://steamcommunity.com/id/aschkoobar/,https://avatars.steamstatic.com/cfe226a699b44f95a65b29587971959a7421e894_full.jpg,0.0,,1.0358279146308992e+17,1370112773.0,0.0,QA,,,,,,,,
7.65611980934716e+16,3.0,1.0,Beat,1.0,https://steamcommunity.com/id/iamkaory/,https://avatars.steamstatic.com/c6e867a38305f238f4c066d072e05f015e2711d4_full.jpg,0.0,Link,1.0358279146564384e+17,1370354153.0,0.0,VN,51,,,,,,,
7.65611980936741e+16,3.0,1.0,,1.0,https://steamcommunity.com/profiles/76561198093674096/,https://avatars.steamstatic.com/f831e4f80bb495faa59320396d35e5f93975c8be_full.jpg,0.0,,1.0358279143427725e+17,1370540444.0,0.0,RU,71,43379.0,,,,,,
7.656119809381074e+16,3.0,1.0,Duk,1.0,https://steamcommunity.com/id/MapleXenon/,https://avatars.steamstatic.com/9be94234f0de79ad7856fb7de312b9cd9e62c2db_full.jpg,0.0,,1.0358279145469629e+17,1370666298.0,0.0,JP,40,,,,,,,
7.656119809391206e+16,3.0,1.0,Segfault,1.0,https://steamcommunity.com/id/segfault1337/,https://avatars.steamstatic.com/6b6c774f99e65cedfa1f48450d71a7e367e9c728_full.jpg,0.0,,1.035827914355047e+17,1370713976.0,0.0,,,,,,,,,
7.656119809414896e+16,3.0,1.0,fata,2.0,https://steamcommunity.com/id/elochomoinha/,https://avatars.steamstatic.com/509e84acca8fb72eb947e9142b229a9c615234bd_full.jpg,1.0,Made in,1.0358279142979643e+17,1370933346.0,0.0,CN,,,,,,,,
7.656119809425008e+16,3.0,1.0,KEYS,,https://steamcommunity.com/profiles/76561198094250080/,https://avatars.steamstatic.com/acfaeae415d313c2fe76c92f4e47d90254f36dca_full.jpg,0.0,Kill ۞ ۞ ۞۞ ۞۞۞ ۞۞۞۞,1.0358279143426293e+17,1370999802.0,0.0,,,,,,,,,
7.65611980946071e+16,3.0,1.0,ummer,1.0,https://steamcommunity.com/profiles/76561198094607111/,https://avatars.steamstatic.com/d7a5dc3becb3339193c3f70e586c32cad73789c8_full.jpg,0.0,,1.0358279144006126e+17,1371323096.0,0.0,VN,51,,,,,,,
7.656119809460874e+16,1.0,1.0,PaMeR,2.0,https://steamcommunity.com/id/PaMeR_GER/,https://avatars.steamstatic.com/79d3fe5839617eb83a9661071ed021dd56ac8a5b_full.jpg,0.0,,,,,,,,,,,,,
7.656119809494251e+16,3.0,1.0,n1T,1.0,https://steamcommunity.com/id/Omerta267/,https://avatars.steamstatic.com/752eb38c3b0bc6f74708ec2c3d44d00bda41edde_full.jpg,0.0,,1.0358279143900971e+17,1371611239.0,0.0,,,,,,,,,
7.656119809498454e+16,3.0,1.0,,1.0,https://steamcommunity.com/id/Nguoigia/,https://avatars.steamstatic.com/b25321c15ee0936291d5db6d73a36f00de15eb1a_full.jpg,0.0,Hwang,1.0358279147110278e+17,1371635075.0,0.0,MN,,,,,,,,
7.656119809499949e+16,3.0,1.0,Kate Upton,2.0,https://steamcommunity.com/id/nhp_enter/,https://avatars.steamstatic.com/fef49e7fa7e1997310d705b2a6158ff8dc1cdfeb_full.jpg,0.0,,1.0358279145798054e+17,1371656156.0,0.0,,,,,,,,,
7.656119809506482e+16,3.0,1.0,SAILOZSER,,https://steamcommunity.com/id/princemax123/,https://avatars.steamstatic.com/611b86ba7e55cf7453093806b1a6b9a25103fcbb_full.jpg,0.0,,1.0358279143118496e+17,1371702948.0,0.0,KR,11,,,,,,,
7.656119809507382e+16,3.0,1.0,Troller,1.0,https://steamcommunity.com/id/SYVer/,https://avatars.steamstatic.com/b776f613010858cd6330b999feb01fde45f815f2_full.jpg,0.0,NTA,1.0358279145716632e+17,1371738948.0,0.0,,,,,,,,,
7.656119809569333e+16,3.0,1.0,BB,2.0,https://steamcommunity.com/id/bb4evr/,https://avatars.steamstatic.com/86109f2ce518da4d42de39832f6376a5850b2e6f_full.jpg,0.0,,1.035827914295214e+17,1372263750.0,0.0,,,,,,,,,
7.656119809580963e+16,3.0,1.0,Nohut Dürüm,,https://steamcommunity.com/id/Rhonin_Enis/,https://avatars.steamstatic.com/9d52b1a9d8affbcfd0dcacbc7542d2068cd6b353_full.jpg,4.0,Enis Kurun,1.035827914295214e+17,1372370635.0,0.0,TR,05,,,,,,,
7.656119809595802e+16,3.0,1.0,Ân Nguyễn,1.0,https://steamcommunity.com/id/annguyen1996/,https://avatars.steamstatic.com/5dded0259d46b891284df46591611139ca892381_full.jpg,0.0,,1.0358279143752138e+17,1372504962.0,0.0,US,,,,,,,,
7.656119809598813e+16,3.0,1.0,artemusZ,1.0,https://steamcommunity.com/id/Artemus_z/,https://avatars.steamstatic.com/dffc0f7c3e9a08379a5fbf54210038a5c2145007_full.jpg,0.0,,1.0358279143288406e+17,1372522233.0,0.0,RU,48,41460.0,,,,,,
7.656119809607955e+16,3.0,1.0,AmınaRezonans,1.0,https://steamcommunity.com/profiles/76561198096079546/,https://avatars.steamstatic.com/b93f04b9194fba8980a2dc74947d47d0087ba113_full.jpg,0.0,,1.0358279143644987e+17,1372595247.0,0.0,US,WA,,,,,,,
7.656119809620573e+16,2.0,1.0,Kantintome,,https://steamcommunity.com/id/Kantintome/,https://avatars.steamstatic.com/b78650354bf3e6e67e0d348d5942d65b77c6d085_full.jpg,0.0,,,,,,,,,,,,,
7.656119809624448e+16,3.0,1.0,chinhtkt,1.0,https://steamcommunity.com/id/chinhtkt/,https://avatars.steamstatic.com/97e463a36f2693f6158631fb69c4074694019c20_full.jpg,0.0,,1.035827914295214e+17,1372751051.0,0.0,VN,51,,,,,,,
7.656119809635424e+16,3.0,1.0,لا غالب إلا الله,1.0,https://steamcommunity.com/profiles/76561198096354242/,https://avatars.steamstatic.com/d08daedb44e209a757f030990b01f12043b24b9e_full.jpg,0.0,,1.035827914295214e+17,1372836522.0,0.0,AE,03,,,,,,,
7.656119809662768e+16,3.0,1.0,WacMac,,https://steamcommunity.com/id/Wacmac/,https://avatars.steamstatic.com/2502d4cccda215bb6bb405ec16b97019c50fe02b_full.jpg,0.0,,1.0358279145510994e+17,1373004751.0,0.0,,,,,,,,,
7.656119809664515e+16,3.0,1.0,Bandit58,1.0,https://steamcommunity.com/id/Bandit58/,https://avatars.steamstatic.com/195f8ec6c78f4601b9d678b29f58cf382adaa4a0_full.jpg,0.0,Александр Садовский,1.0358279146238573e+17,1373020236.0,0.0,RU,57,41585.0,,,,,,
7.656119809686237e+16,3.0,1.0,JanK001,,https://steamcommunity.com/id/D1995/,https://avatars.steamstatic.com/f594b2a49f2ec14e1997bd621780c6cc069ab852_full.jpg,0.0,,1.035827914349959e+17,1373124160.0,0.0,VN,52,,,,,,,
7.656119809687947e+16,3.0,1.0,Yoshiro,1.0,https://steamcommunity.com/id/duyle2910/,https://avatars.steamstatic.com/3d494675cc0933bcc1bc0d64f08cfa1cac81c373_full.jpg,0.0,No name,1.0358279143557451e+17,1373126363.0,0.0,,,,,,,,,
7.656119809712547e+16,3.0,1.0,Xyz csmoney skinsjarcom,1.0,https://steamcommunity.com/profiles/76561198097125465/,https://avatars.steamstatic.com/01155ba4a4c074504f70509f0c571018d18af8c1_full.jpg,0.0,,1.0358279143467082e+17,1373293679.0,0.0,,,,,,,,,
7.656119809753477e+16,3.0,1.0,LordCat,1.0,https://steamcommunity.com/id/lordcat8/,https://avatars.steamstatic.com/738345e90541ec9e092fdad6321ae639eed49e4b_full.jpg,3.0,,1.0358279146706282e+17,1373553646.0,0.0,,,,,,,,,
7.656119809767643e+16,3.0,1.0,RichiNator,2.0,https://steamcommunity.com/id/RichiNator/,https://avatars.steamstatic.com/6d2ca0f6502d03e0f3ec07bc4df80b8f2479a9ca_full.jpg,0.0,► ＲＩＣＨＡＲＤ ◄,1.035827914295214e+17,1373643496.0,0.0,DE,07,12786.0,,,,,,
7.656119809776618e+16,3.0,1.0,njeeepp,1.0,https://steamcommunity.com/id/njeeepp/,https://avatars.steamstatic.com/2899baf2243a0c85f665578e2342bf6ee6d39212_full.jpg,0.0,,1.03582791436111e+17,1373707060.0,0.0,,,,,,,,,
7.656119809794016e+16,3.0,1.0,Money,1.0,https://steamcommunity.com/profiles/76561198097940154/,https://avatars.steamstatic.com/64276e69fce2bc2fd6a065e433f3d726ec9639c0_full.jpg,0.0,"Pedro ""Money"" Ramos",1.035827914295214e+17,1373806600.0,0.0,PT,,,,,,,,
7.656119809908938e+16,3.0,1.0,CuđúC,1.0,https://steamcommunity.com/id/Hvduc29/,https://avatars.steamstatic.com/84d03fbbd6c7ddcd9a780273c66662319dd4c391_full.jpg,0.0,Im From,1.0358279143541056e+17,1374387951.0,0.0,AE,03,5071.0,,,,,,
7.656119809911424e+16,3.0,1.0,Họ Đoàn Tên Chung,1.0,https://steamcommunity.com/id/doanchung1612/,https://avatars.steamstatic.com/a265c6ffa627701e4c6ecea8c3aa73f954648c09_full.jpg,0.0,Họ Đoàn Tên Chung,1.035827914613831e+17,1374385876.0,0.0,VN,,,,,,,,
7.65611980992497e+16,3.0,1.0,Billys Final Bicep Pump,1.0,https://steamcommunity.com/id/ThePikachuPro/,https://avatars.steamstatic.com/978c3a5846ebca57f11b2a2c57a30022f8129ccc_full.jpg,0.0,Billy Herrington,1.035827914365625e+17,1374427387.0,0.0,US,,,,,,,,
7.656119809932923e+16,2.0,1.0,blackdevil,,https://steamcommunity.com/id/blackdevilzed/,https://avatars.steamstatic.com/cc44449f5cbafc32b78ac16bc7a66036327566f8_full.jpg,0.0,,,,,,,,,,,,,
7.656119810045778e+16,3.0,1.0,EMPIRE,,https://steamcommunity.com/id/empire4k/,https://avatars.steamstatic.com/18b87dca14a21a72bc637f204aa3c0d1f4c22b5d_full.jpg,0.0,HAMBURG,1.035827914295214e+17,1375045449.0,0.0,,,,,,,,,
7.65611981005712e+16,3.0,1.0,DiviX,1.0,https://steamcommunity.com/profiles/76561198100571192/,https://avatars.steamstatic.com/20b88df5c0932987595e045888b26f83051dea45_full.jpg,0.0,Артём,1.035827914295214e+17,1375086516.0,0.0,RU,51,41617.0,,,,,,
7.656119810077288e+16,3.0,1.0,Heart4Gamer,1.0,https://steamcommunity.com/id/Heart4Gamer/,https://avatars.steamstatic.com/64919d45a61cfafef460e198a53072657ed0e9f9_full.jpg,0.0,EHSAN,1.0358279143661837e+17,1375204025.0,0.0,DE,04,,,,,,,
7.656119810113576e+16,3.0,1.0,luanlt,1.0,https://steamcommunity.com/id/luan1337/,https://avatars.steamstatic.com/576981fcdf26fc5a9ee0fe10fb87ab30c9b35b14_full.jpg,0.0,Luân Lê,1.0358279146969102e+17,1375439669.0,0.0,VN,51,,,,,,,
7.656119810178698e+16,2.0,1.0,,,https://steamcommunity.com/id/tmmnmae/,https://avatars.steamstatic.com/3dd82204bd2f030a940ed77ac3f5252f56d9d7c3_full.jpg,0.0,,,,,,,,,,,,,
7.65611981019202e+16,3.0,1.0,Dracnaeon,1.0,https://steamcommunity.com/id/dracnaeon/,https://avatars.steamstatic.com/ab1a827e2157192266669d17b1f4eaf112d52b09_full.jpg,0.0,Burak Kılıç,1.0358279146110082e+17,1375962705.0,0.0,TR,,,,,,,,
7.656119810232453e+16,3.0,1.0,Tango Quebec November,1.0,https://steamcommunity.com/id/tangonovember11/,https://avatars.steamstatic.com/deeee92c2adccb1deedb32f30fb702ba583824e5_full.jpg,0.0,Brockston,1.0358279146225208e+17,1376205305.0,0.0,VN,51,,,,,,,
7.656119810252248e+16,3.0,1.0,numbussy,1.0,https://steamcommunity.com/id/Dumbussy/,https://avatars.steamstatic.com/25c98d92ef106c76a08c20ce86ce611959542fe1_full.jpg,0.0,fink guy,1.035827914295214e+17,1376308208.0,0.0,TC,,,,,,,,
7.656119810269462e+16,3.0,1.0,Yuji,,https://steamcommunity.com/id/lb4e/,https://avatars.steamstatic.com/49401098129e960cdfcadc997497406a37b03e89_full.jpg,0.0,,1.0358279143426293e+17,1376387181.0,0.0,,,,,,,,,
7.656119810367754e+16,2.0,1.0,,,https://steamcommunity.com/id/mrkien1402/,https://avatars.steamstatic.com/441e913a9e6aee1e93febcb86687cd5297fe7285_full.jpg,0.0,,,,,,,,,,,,,
7.65611981049992e+16,3.0,1.0,Fint,1.0,https://steamcommunity.com/id/Newshock/,https://avatars.steamstatic.com/fbf59dc36e99afb31c8cd03a56d32cde4bfbefdf_full.jpg,0.0,Вадим,1.035827914563022e+17,1377776617.0,0.0,,,,,,,,,
7.656119810552115e+16,3.0,1.0,,,https://steamcommunity.com/profiles/76561198105521152/,https://avatars.steamstatic.com/4b8c395c058510674439993685c6a2be3070214d_full.jpg,0.0,,1.035827914351877e+17,1378068824.0,0.0,,,,,,,,,
